userID,gender,age,salary,clicked
424CAA0B,M,22,74624.75961269262,No
354B9A9D,M,42,43611.18542301966,Yes
832DB7A0,M,29,123400.55794645948,No
F42A8736,W,39,36350.38246711203,No
6D23D68C,M,47,83936.68724651811,Yes
1A24E61A,W,57,126909.89390569073,Yes
844073B9,M,40,106064.55652960308,No
F347432F,W,41,103390.39623216525,Yes
6A4E1295,W,41,39166.24371536073,No
1D492203,W,37,96656.84895227099,No
8DF63F92,M,29,74979.28664388874,No
FAF10F04,W,38,131728.99077143826,Yes
63F85EBE,W,50,41756.83101764153,No
14FF6E28,W,20,68725.43026601168,No
8A9BFB8B,M,23,15000,No
FD9CCB1D,M,45,88695.55428425893,No
64959AA7,W,26,76430.59380665988,No
1392AA31,W,44,87103.11615537749,Yes
9E9AA7C4,W,41,53642.6781704499,No
E99D9752,W,33,130763.21598329647,Yes
7094C6E8,W,52,112568.10702962417,Yes
0793F67E,M,47,107697.7264426226,Yes
99F763DD,W,52,59302.70969008749,Yes
EEF0534B,M,46,115736.79907221042,Yes
77F902F1,W,18,30956.0152617926,Yes
00FE3267,W,25,60751.32727905306,No
90412FF6,W,50,65080.1660981244,Yes
E7461F60,W,45,120744.96374644671,No
7E4F4EDA,W,25,57737.02174685447,No
09487E4C,W,27,38410.81677845484,No
972CEBEF,M,26,121969.05471632158,No
E02BDB79,M,42,42201.871819440596,Yes
79228AC3,W,36,99393.38328834588,Yes
0E25BA55,M,28,42893.45726514621,No
232755D8,W,30,22769.897593716116,No
5420654E,NB,45,70018.67983194477,Yes
CD2934F4,M,23,58656.83472291836,No
BA2E0462,W,22,24666.330967870163,No
244A91C1,W,33,103543.8160929151,No
534DA157,W,18,87108.9688095932,No
CA44F0ED,W,29,24456.3714648834,No
BD43C07B,M,34,78867.16512533951,No
2DFCDDEA,W,57,118097.71363699931,Yes
5AFBED7C,W,24,70185.32582595218,No
C3F2BCC6,M,47,96763.20491106072,Yes
B4F58C50,NB,37,37453.71139189489,No
2A9119F3,W,18,37660.86647874133,No
5D962965,W,36,66314.20146709935,No
C49F78DF,W,42,84467.01060729669,No
B3984849,W,46,65923.90383697084,No
3E9045BC,W,38,79695.31168286686,No
4997752A,M,24,89129.12245872486,No
D09E2490,W,27,32988.03920490132,No
A7991406,W,37,89079.02222460667,No
39FD81A5,W,37,76705.68528450184,No
4EFAB133,W,45,50518.439875566415,No
D7F3E089,W,33,91529.51359463211,No
A0F4D01F,M,41,95295.3833498096,No
304BCD8E,M,57,46926.96270421997,Yes
474CFD18,M,45,104319.01794234104,Yes
DE45ACA2,M,32,46630.99008619402,No
A9429C34,M,30,15000,No
37260997,M,35,110652.87530232788,No
40213901,M,52,126792.22966525081,Yes
D92868BB,M,25,48375.72541457244,No
AE2F582D,W,50,45435.22187431687,No
18497510,W,46,60230.731347589404,No
6F4E4586,M,34,44718.99672388674,Yes
F647143C,W,40,77978.70457051694,No
814024AA,M,18,68850.87662580142,No
1F24B109,M,33,76412.06939667035,No
6823819F,M,29,64752.125357226265,No
F12AD025,W,24,15000,No
862DE0B3,W,40,69866.94565364154,No
1692FD22,W,57,138709.35093732743,Yes
6195CDB4,M,31,51809.481260742774,No
F89C9C0E,W,25,67925.73479959108,No
8F9BAC98,M,45,98034.11128684063,Yes
11FF393B,W,37,95323.76862088911,No
66F809AD,W,44,49377.97599084015,No
FFF15817,M,39,90576.02874011734,No
88F66881,M,31,30563.941964212347,No
05FE6574,W,29,82510.05824367586,Yes
72F955E2,M,23,163160.39706694952,No
EBF00458,W,52,108561.00575004387,Yes
9CF734CE,M,38,116604.16477794349,No
0293A16D,W,57,118300.07723350928,Yes
759491FB,M,37,56209.10618193885,No
EC9DC041,W,44,35077.14198502939,No
9B9AF0D7,W,28,43415.99393868334,No
0B25ED46,M,36,71657.29811977732,No
7C22DDD0,W,58,45114.95167351699,No
E52B8C6A,M,31,152094.07018703362,Yes
922CBCFC,W,26,92526.66523217385,No
0C48295F,M,39,58728.95460547683,No
7B4F19C9,M,18,107555.93671639115,Yes
E2464873,M,43,53866.76342196996,No
954178E5,M,18,49606.733418217744,No
55FB1448,M,36,122272.3522598836,No
22FC24DE,W,24,81935.47304009783,No
BBF57564,M,59,32845.06500102521,Yes
CCF245F2,M,30,41297.09231345351,No
5296D051,M,52,21150.863129239515,Yes
2591E0C7,M,35,15000,No
BC98B17D,W,42,74472.54370047686,No
CB9F81EB,M,31,91171.43136134752,Yes
5B209C7A,W,24,57023.842638335096,No
2C27ACEC,M,29,123631.87225931656,Yes
B52EFD56,M,27,78001.60974350579,Yes
C229CDC0,W,38,67767.08452963598,Yes
5C4D5863,W,45,63387.9737260151,Yes
2B4A68F5,W,34,113131.09784353925,No
B243394F,W,41,107134.18621060743,No
C54409D9,M,47,138370.9104687294,Yes
484C042C,M,50,16609.109955377426,No
3F4B34BA,M,28,101970.69665888872,No
A6426500,M,23,137835.3751255927,No
D1455596,M,52,65859.62335131885,Yes
4F21C035,W,43,77956.89701453754,No
3826F0A3,M,43,139459.0712969678,Yes
A12FA119,W,56,15000,No
D628918F,W,56,81393.72811485463,No
46978C1E,W,39,56261.782701771364,No
3190BC88,W,56,70130.21954769686,Yes
A899ED32,M,18,31417.985528916666,No
DF9EDDA4,M,48,52420.13060040939,No
41FA4807,M,37,15000,No
36FD7891,M,38,84297.85455942471,Yes
AFF4292B,W,42,101063.75823741518,Yes
D8F319BD,M,34,98778.33973413912,No
6E953480,M,35,99445.60449401585,No
19920416,W,37,63521.72009651784,Yes
809B55AC,M,49,41386.62519165132,Yes
F79C653A,M,47,82026.57056316092,No
69F8F099,W,43,92632.06184100633,No
1EFFC00F,W,44,69802.44158421147,No
87F691B5,M,40,41839.96256693965,No
F0F1A123,M,44,66311.52360343232,No
604EBCB2,M,36,49681.912135722865,No
17498C24,M,38,60771.7956486762,No
8E40DD9E,W,51,91555.1349339228,Yes
F947ED08,M,52,91224.67543954014,Yes
672378AB,M,38,25274.889555086804,No
1024483D,W,40,51556.39689667015,No
892D1987,W,38,132911.21847076854,No
FE2A2911,M,18,49269.683291814436,No
732224E4,W,32,79170.64235142563,No
04251472,W,33,79333.06645364095,No
9D2C45C8,W,38,80478.90250953392,No
EA2B755E,M,48,47087.48812159001,Yes
744FE0FD,W,30,162277.87155407388,No
0348D06B,M,46,26999.87462397758,No
9A4181D1,W,20,15000,No
ED46B147,M,32,88163.30769646922,Yes
7DF9ACD6,M,18,15000,No
0AFE9C40,M,33,83986.16011903294,No
93F7CDFA,M,34,62761.90347364171,No
E4F0FD6C,W,29,98528.9955844342,No
7A9468CF,W,42,74516.29566868779,Yes
0D935859,M,42,63735.56486884199,Yes
949A09E3,W,50,55545.5120091094,No
E39D3975,W,35,106123.15221204184,No
D784E7B9,M,34,55616.231997353025,No
A083D72F,M,61,116863.04268724952,Yes
398A8695,M,18,90744.35452036906,No
4E8DB603,M,45,138354.2422756196,Yes
D0E923A0,M,40,53451.82504952679,No
A7EE1336,W,40,55870.482654720836,No
3EE7428C,W,29,82702.4337880735,Yes
49E0721A,W,41,25601.42448046345,No
D95F6F8B,W,24,46639.59281396018,No
AE585F1D,W,53,64587.956449317004,No
37510EA7,W,43,88499.2943295252,No
40563E31,W,38,75456.13800277874,Yes
DE32AB92,M,58,102728.20700575633,Yes
A9359B04,M,49,84971.79655918272,No
303CCABE,M,23,120589.5810845432,No
473BFA28,W,36,62647.082332992446,No
CA33F7DD,M,31,77566.52742751237,Yes
BD34C74B,W,44,72433.29847447074,No
243D96F1,M,34,82115.20094247328,No
533AA667,M,18,24160.589678691373,No
CD5E33C4,W,23,15000,No
BA590352,W,18,140846.9031125489,No
235052E8,M,47,72989.679539116,Yes
5457627E,M,40,61006.2162250985,No
C4E87FEF,M,33,73152.68645608742,No
B3EF4F79,W,40,20795.37926670318,No
2AE61EC3,M,37,117504.83721277543,Yes
5DE12E55,W,37,91239.04565148884,No
C385BBF6,M,55,68153.53119661912,Yes
B4828B60,M,56,23478.015979231903,Yes
2D8BDADA,W,42,67498.36076136571,No
5A8CEA4C,W,38,81728.47288220387,Yes
ECEAC771,M,39,28706.246551415352,No
9BEDF7E7,W,58,60341.099554112596,Yes
02E4A65D,W,54,78310.57643189645,Yes
75E396CB,W,44,68973.97067549013,Yes
EB870368,M,66,17790.477013379692,Yes
9C8033FE,W,53,113276.24047712295,Yes
05896244,M,25,22413.280003388616,No
728E52D2,W,34,75565.09540444583,No
E2314F43,M,35,84637.81452940643,No
95367FD5,W,43,49239.69513082804,Yes
0C3F2E6F,M,41,124178.18591166717,Yes
7B381EF9,W,18,44089.4448852201,No
E55C8B5A,M,44,59802.97347253479,No
925BBBCC,M,32,44420.597133617186,No
0B52EA76,M,49,15000,No
7C55DAE0,M,55,19160.943713345332,No
F15DD715,M,50,77823.42096495241,Yes
865AE783,W,37,104449.64327803947,Yes
1F53B639,W,18,15000,No
685486AF,W,29,70763.11617231618,Yes
F630130C,W,57,66967.89489785851,Yes
8137239A,W,45,46157.1002683151,No
183E7220,M,44,79239.43836278503,Yes
6F3942B6,M,63,128675.61787277478,Yes
FF865F27,M,30,32299.786037609934,No
88816FB1,W,39,82056.96558439669,No
11883E0B,W,32,79924.39638161092,No
668F0E9D,M,39,52127.40465419112,No
F8EB9B3E,M,29,29114.04246564248,No
8FECABA8,M,26,50687.2404776161,No
16E5FA12,W,29,69796.56682181725,No
61E2CA84,W,23,52989.00995910079,No
A158A629,M,47,100478.83551907403,Yes
D65F96BF,W,38,47500.2623028961,No
4F56C705,M,42,128977.06899489384,Yes
3851F793,M,25,74085.54402462054,Yes
A6356230,W,20,74421.38965875529,No
D13252A6,W,51,93632.8610703159,No
483B031C,M,21,71007.67895753168,Yes
3F3C338A,W,41,131751.56028837175,No
AF832E1B,M,24,30397.68008735923,No
D8841E8D,M,28,37455.45607970534,No
418D4F37,M,38,76024.54934305165,No
368A7FA1,M,30,81266.19999004633,Yes
A8EEEA02,M,37,84860.3396650177,Yes
DFE9DA94,W,43,90339.13059411674,Yes
46E08B2E,M,36,105823.7819426558,Yes
31E7BBB8,W,29,74464.77272790334,No
BCEFB64D,M,21,61059.6150805422,No
CBE886DB,W,56,80402.38131139574,No
52E1D761,W,31,27174.673819550037,No
25E6E7F7,W,31,36929.26607227711,No
BB827254,M,18,113530.58775975113,No
CC8542C2,M,39,33036.28435092667,Yes
558C1378,M,44,98171.85729913053,Yes
228B23EE,M,31,15000,No
B2343E7F,M,46,47760.05569900884,No
C5330EE9,W,53,74251.97397769318,No
5C3A5F53,W,31,67356.79327659903,No
2B3D6FC5,W,20,86895.85974953309,No
B559FA66,M,21,71103.14870609721,No
C25ECAF0,M,42,65564.16530590213,Yes
5B579B4A,W,43,91301.08380992687,No
2C50ABDC,W,49,81955.94741111016,No
9A3686E1,W,42,66402.62992685156,Yes
ED31B677,M,28,80733.53785504459,No
7438E7CD,M,35,101381.7249244127,Yes
033FD75B,W,43,79657.73051106634,Yes
9D5B42F8,W,40,83836.13606083574,No
EA5C726E,W,39,15000,No
735523D4,W,39,17743.89918481413,No
04521342,M,40,99222.24333117952,No
94ED0ED3,W,38,36882.51405795554,No
E3EA3E45,M,18,55864.21670078639,No
7AE36FFF,M,31,86973.78519609923,No
0DE45F69,M,42,119685.56353339221,Yes
9380CACA,M,49,109567.53013595186,Yes
E487FA5C,W,37,39070.87213654277,No
7D8EABE6,W,43,75385.17741371789,No
0A899B70,W,39,42004.81600644818,No
87819685,W,37,67199.53174321844,Yes
F086A613,W,40,78961.07036271438,Yes
698FF7A9,W,39,40948.98916894676,No
1E88C73F,W,38,91318.36646706049,Yes
80EC529C,W,30,38240.4075728701,No
F7EB620A,NB,53,110554.56836044905,Yes
6EE233B0,M,61,58404.33756181928,Yes
19E50326,W,45,133522.44473707388,No
895A1EB7,M,44,124712.27735826728,No
FE5D2E21,M,40,95166.35577577383,Yes
67547F9B,M,43,97664.76645066854,No
10534F0D,W,31,82168.90460070207,No
8E37DAAE,W,53,35479.30884084534,No
F930EA38,M,18,73227.13205138527,No
6039BB82,M,38,85223.6501707359,Yes
173E8B14,M,21,15000,No
3A3C6499,M,40,91804.412126773,Yes
4D3B540F,M,68,110061.92743301696,No
D43205B5,M,33,65685.0555120843,No
A3353523,M,36,15000,No
3D51A080,M,35,158134.41890169302,Yes
4A569016,M,23,64545.27873726909,No
D35FC1AC,M,37,62527.233166352016,No
A458F13A,W,30,57205.375625364424,No
34E7ECAB,W,45,15000,No
43E0DC3D,M,35,84438.55478494859,No
DAE98D87,W,31,47291.72110662546,Yes
ADEEBD11,W,30,124736.92295305067,No
338A28B2,NB,39,84714.79007424535,Yes
448D1824,W,30,15000,No
DD84499E,M,32,97267.79350528985,No
AA837908,W,36,101120.29168665643,No
278B74FD,W,27,63950.587499265974,No
508C446B,M,32,20993.714567487586,No
C98515D1,M,40,96151.8644427214,No
BE822547,W,18,105066.68995116823,No
20E6B0E4,W,52,116120.22278015154,Yes
57E18072,W,38,36686.498979206175,No
CEE8D1C8,M,34,94710.69130349465,No
B9EFE15E,W,48,106390.80378026879,Yes
2950FCCF,M,54,91913.26133923195,Yes
5E57CC59,M,37,167990.0423530724,Yes
C75E9DE3,M,30,109202.44773563158,Yes
B059AD75,M,38,118433.41503229906,Yes
2E3D38D6,W,38,79645.9890686968,No
593A0840,W,51,117386.19486210306,Yes
C03359FA,M,34,59947.62359342692,No
B734696C,M,26,84510.96303337542,No
01524451,W,29,73691.71792413437,No
765574C7,M,37,37677.30169144581,No
EF5C257D,W,37,81814.87516623607,No
985B15EB,M,48,77014.08129971486,Yes
063F8048,W,37,68600.71187271633,Yes
7138B0DE,W,29,15000,No
E831E164,W,28,94671.01449074768,No
9F36D1F2,W,31,90618.16774002668,No
0F89CC63,M,29,54669.91921702581,No
788EFCF5,M,26,84339.73973399654,No
E187AD4F,M,55,64504.88239090059,Yes
96809DD9,M,40,84432.38001309475,Yes
08E4087A,NB,52,75979.36780959103,Yes
7FE338EC,W,45,69370.42690476464,Yes
E6EA6956,NB,47,109154.93765815892,No
91ED59C0,W,22,26027.371696197442,No
1CE55435,W,36,75499.75053981222,Yes
6BE264A3,NB,41,35648.3260279498,No
F2EB3519,W,19,24271.239529928025,No
85EC058F,W,28,55704.074432866095,No
1B88902C,W,58,84973.65166694044,Yes
6C8FA0BA,W,26,78571.9767769099,No
F586F100,M,47,118907.26493607592,Yes
8281C196,M,28,64127.90127717813,No
123EDC07,W,53,55746.08363668136,Yes
6539EC91,W,27,47623.82304718159,No
FC30BD2B,W,43,79916.94370740233,Yes
8B378DBD,M,19,119510.11317784386,Yes
1553181E,NB,40,88597.2890255456,No
62542888,M,38,103453.5773769525,No
FB5D7932,M,28,59678.01697784137,No
8C5A49A4,M,33,96566.38211496298,No
4CE02509,M,30,92153.08842696362,No
3BE7159F,W,40,52678.32971276662,Yes
A2EE4425,W,45,15000,No
D5E974B3,W,49,129554.7077502415,Yes
4B8DE110,M,45,67261.49716421418,Yes
3C8AD186,W,28,101472.92322338947,Yes
A583803C,M,18,91802.4748816559,No
D284B0AA,M,25,40623.691044236664,No
423BAD3B,M,47,65663.47368466943,Yes
353C9DAD,M,38,41557.99263225611,No
AC35CC17,M,27,38857.243343102964,No
DB32FC81,M,22,22748.10433847978,No
45566922,M,30,15000,No
325159B4,W,34,116828.09988497707,Yes
AB58080E,W,45,111867.25261652909,No
DC5F3898,NB,46,85894.69400914501,Yes
5157356D,M,28,106710.24386587103,Yes
265005FB,W,46,107393.74751870047,Yes
BF595441,M,34,48035.97313073955,No
C85E64D7,M,31,73369.81887400092,No
563AF174,W,53,60175.790131398266,Yes
213DC1E2,M,41,75903.07880702394,Yes
B8349058,W,37,88117.37032675582,No
CF33A0CE,M,26,41956.68620892113,No
5F8CBD5F,W,48,97819.81357273593,Yes
288B8DC9,M,28,15000,No
B182DC73,M,32,23202.758404709915,No
C685ECE5,W,44,98252.2000747812,Yes
58E17946,M,39,105324.52681617856,Yes
2FE649D0,M,20,59748.283305507815,No
B6EF186A,W,48,33588.8263230883,No
C1E828FC,M,37,104468.49739613284,No
778E05C1,M,39,73283.64117089448,No
00893557,M,56,74109.8891916579,Yes
998064ED,W,27,70301.32080719878,No
EE87547B,M,49,130309.86284379396,Yes
70E3C1D8,M,25,73309.0115547138,No
07E4F14E,M,38,56552.42266173782,Yes
9EEDA0F4,M,40,15000,No
E9EA9062,W,42,57493.6565594699,Yes
79558DF3,W,41,71042.92475825493,No
0E52BD65,W,47,21265.32976953515,Yes
975BECDF,W,28,32867.39140460304,No
E05CDC49,M,29,53964.17760125117,No
7E3849EA,W,49,44123.60578770742,No
093F797C,W,52,93758.29661062492,Yes
903628C6,W,31,84523.01670430777,No
E7311850,W,28,53509.16694077189,No
6A3915A5,M,28,15000,No
1D3E2533,W,24,89357.22806663133,Yes
84377489,M,53,103406.46632704485,Yes
F330441F,W,31,49131.53502578035,No
6D54D1BC,M,24,67161.67865058576,No
1A53E12A,W,26,58930.30874949755,No
835AB090,W,25,74833.39287808722,No
F45D8006,M,29,25329.07662713548,No
64E29D97,M,28,58669.69646552677,No
13E5AD01,M,30,83454.20091041221,No
8AECFCBB,M,18,108709.14414461626,No
FDEBCC2D,W,52,30242.612846173863,Yes
638F598E,W,18,72694.89842226474,No
14886918,M,28,85271.09048153684,No
8D8138A2,W,37,47924.00532558649,No
FA860834,W,44,70704.53875342525,No
501CFB76,M,45,129404.32639914661,No
271BCBE0,W,40,38849.067475222175,No
BE129A5A,W,33,15493.065899166832,No
C915AACC,W,31,40182.4031775185,No
57713F6F,M,51,69921.38793837257,Yes
20760FF9,W,39,99936.8268566747,Yes
B97F5E43,W,21,73504.1824418941,No
CE786ED5,M,30,88498.97758133516,No
5EC77344,M,29,15000,No
29C043D2,M,34,47612.399299413475,No
B0C91268,M,32,46987.15154285332,No
C7CE22FE,W,51,63038.352503499504,Yes
59AAB75D,M,28,69427.55092074949,No
2EAD87CB,W,22,15000,No
B7A4D671,W,38,78076.19089666459,No
C0A3E6E7,M,29,34802.74413596912,No
4DABEB12,W,40,89944.18502643419,Yes
3AACDB84,M,28,70952.79842998242,No
A3A58A3E,W,48,54049.67027377487,No
D4A2BAA8,W,36,112825.12846095752,No
4AC62F0B,W,32,81774.40945425551,No
3DC11F9D,M,40,70113.14502118216,Yes
A4C84E27,W,43,86687.08163497069,No
D3CF7EB1,M,55,53560.88152537923,Yes
43706320,M,28,56285.54969089601,No
347753B6,W,40,77743.3018120748,No
AD7E020C,M,41,43257.41845344093,Yes
DA79329A,M,19,64891.08178926459,No
441DA739,M,47,70383.69505976171,Yes
331A97AF,W,62,70777.51150299341,Yes
AA13C615,W,25,64198.30114945417,No
DD14F683,M,52,78184.14481444733,Yes
6B72DBBE,W,25,17221.85503689282,No
1C75EB28,W,32,99824.05323045686,Yes
857CBA92,W,28,66582.05834460747,No
F27B8A04,M,40,66209.57057520113,No
6C1F1FA7,M,32,15000,No
1B182F31,M,27,74451.27413013586,No
82117E8B,M,27,42736.53566739826,Yes
F5164E1D,M,36,153323.566291761,Yes
65A9538C,W,34,114410.12070942803,No
12AE631A,M,37,81562.31303270273,No
8BA732A0,M,58,92270.88542847562,Yes
FCA00236,W,40,149900.59540292947,Yes
62C49795,M,44,37861.60036793793,No
15C3A703,W,45,15000,Yes
8CCAF6B9,W,41,138779.21522802374,Yes
FBCDC62F,W,40,84214.34618596976,No
76C5CBDA,W,45,91867.28930655218,Yes
01C2FB4C,W,51,55134.992384931655,Yes
98CBAAF6,W,36,117555.11824212197,No
EFCC9A60,M,43,43294.01451085403,No
71A80FC3,M,33,53799.06083550693,No
06AF3F55,M,34,53459.94034057339,Yes
9FA66EEF,W,33,78709.46325859695,No
E8A15E79,M,45,80227.75260517152,No
781E43E8,M,34,67683.0317787772,Yes
0F19737E,M,34,110988.88248356918,No
961022C4,W,30,68502.66950908203,No
E1171252,M,29,70778.17635442466,No
7F7387F1,M,42,54448.580032089754,Yes
0874B767,W,43,116227.49172115722,Yes
917DE6DD,W,28,16423.10729337822,No
E67AD64B,M,18,39038.78700543893,No
26C0BAE6,W,34,15000,No
51C78A70,M,45,28769.910060890194,Yes
C8CEDBCA,W,44,106745.43091440713,Yes
BFC9EB5C,M,35,135628.99951855815,Yes
21AD7EFF,W,32,87589.32899733316,No
56AA4E69,M,42,85208.76726432459,No
CFA31FD3,M,37,33821.92414738592,No
B8A42F45,M,35,129602.03528280658,No
281B32D4,M,38,98387.59404084842,Yes
5F1C0242,M,32,57803.66976556231,No
C61553F8,W,35,98372.15188878088,No
B112636E,M,44,15000,Yes
2F76F6CD,NB,18,105402.35244361144,No
5871C65B,M,42,58864.76410141155,No
C17897E1,W,33,67126.30393502119,No
B67FA777,NB,52,129503.92360270218,Yes
3B77AA82,W,32,72786.47699459772,No
4C709A14,M,37,59176.79305108241,No
D579CBAE,W,34,95170.74496868793,No
A27EFB38,W,38,17057.992094836387,No
3C1A6E9B,W,40,58791.9724601021,Yes
4B1D5E0D,W,45,118964.11593578929,Yes
D2140FB7,M,32,35981.14605543854,No
A5133F21,M,40,127580.22128767878,Yes
35AC22B0,M,30,132954.03546075418,Yes
42AB1226,W,47,131128.33709705411,Yes
DBA2439C,M,37,46382.87844975548,No
ACA5730A,M,46,44486.00143777531,No
32C1E6A9,NB,32,79348.86180663298,No
45C6D63F,W,62,72636.09656661449,Yes
DCCF8785,W,30,52808.31024471481,No
ABC8B713,W,40,122562.76187903865,Yes
1DAE9A2E,M,48,44180.30791581185,No
6AA9AAB8,W,37,93099.03815747093,No
F3A0FB02,W,40,23238.097396396028,No
84A7CB94,W,42,40333.44690676022,Yes
1AC35E37,M,46,134356.3910578412,Yes
6DC46EA1,W,38,92397.0853688999,Yes
F4CD3F1B,W,31,94023.3594435608,No
83CA0F8D,M,54,137642.92407325085,Yes
1375121C,W,35,49970.02113650839,No
6472228A,M,20,96273.03849139312,No
FD7B7330,W,37,82900.56228174562,No
8A7C43A6,W,31,85372.53069546592,No
1418D605,M,53,36466.272432356345,Yes
631FE693,M,39,85898.2483496899,No
FA16B729,W,33,41307.62344149708,Yes
8D1187BF,W,26,18204.48883754749,No
00198A4A,M,27,15000,No
771EBADC,M,61,91089.7043732953,Yes
EE17EB66,M,42,64676.36714956262,No
9910DBF0,M,31,31662.249312051405,No
07744E53,M,49,97383.07161511773,No
70737EC5,W,39,71224.4936787376,No
E97A2F7F,M,39,15000,Yes
9E7D1FE9,W,30,66667.94921541073,No
0EC20278,W,37,100101.57190069105,Yes
79C532EE,M,39,102784.75583731603,No
E0CC6354,M,34,48700.97760793047,No
97CB53C2,M,34,30430.459891210317,No
09AFC661,W,32,153471.38522797055,No
7EA8F6F7,W,45,36914.586232946196,No
E7A1A74D,M,35,86164.84076960901,No
90A697DB,M,47,83670.61430715273,No
BDA47856,W,45,15000,No
CAA348C0,M,31,15150.702356949136,No
53AA197A,M,41,82857.28356540957,Yes
24AD29EC,M,36,82365.31285473122,No
BAC9BC4F,W,31,115667.46840306662,No
CDCE8CD9,M,18,86628.33680464228,No
54C7DD63,M,62,66558.38536133863,Yes
23C0EDF5,W,43,57727.41881426154,No
B37FF064,M,29,21024.784460239316,No
C478C0F2,M,31,52320.55217322838,No
5D719148,W,45,88414.68255434665,Yes
2A76A1DE,W,50,63693.442614952946,Yes
B412347D,M,49,100884.39099873933,Yes
C31504EB,W,44,94603.69901745768,Yes
5A1C5551,W,35,51325.00135488634,Yes
2D1B65C7,W,32,118079.22967820827,No
A0136832,M,18,24344.699494900837,No
D71458A4,W,35,15000,No
4E1D091E,W,18,74994.71008688692,No
391A3988,W,29,78634.40516095478,No
A77EAC2B,W,33,84190.94010030363,No
D0799CBD,W,30,94075.68822328516,No
4970CD07,M,41,61510.922344050065,No
3E77FD91,W,26,109459.58435345793,No
AEC8E000,W,40,105449.97935948838,Yes
D9CFD096,W,59,88523.81232899209,Yes
40C6812C,NB,22,69604.71181301225,No
37C1B1BA,M,23,72223.56340318933,No
A9A52419,W,43,130051.54902239368,Yes
DEA2148F,W,49,49339.29479910211,No
47AB4535,M,39,76684.27544977477,No
30AC75A3,M,44,106902.21289841546,Yes
86CA589E,W,31,83445.10866337425,No
F1CD6808,W,36,36774.58165993948,No
68C439B2,W,36,102703.5895364481,Yes
1FC30924,M,28,63201.09645085917,No
81A79C87,W,54,15000,No
F6A0AC11,W,34,79459.5784946325,Yes
6FA9FDAB,M,47,57719.22336037974,Yes
18AECD3D,W,49,83457.38963232962,Yes
8811D0AC,W,42,83741.30536888435,Yes
FF16E03A,M,39,33045.27805115151,No
661FB180,W,37,61417.548967206974,Yes
11188116,M,50,35999.25310602669,No
8F7C14B5,M,34,61685.89795735887,No
F87B2423,M,44,75901.14222365606,No
61727599,W,53,102719.70135405393,No
1675450F,W,27,91829.6041748563,No
9B7D48FA,M,36,70629.0228011609,Yes
EC7A786C,W,33,119856.08880712463,No
757329D6,W,27,15000,No
02741940,W,28,40395.207194940114,No
9C108CE3,W,42,61344.22260350879,Yes
EB17BC75,W,48,94238.0091865912,Yes
721EEDCF,W,37,101997.16591408002,No
0519DD59,M,40,55587.57596509461,No
95A6C0C8,W,30,15000,No
E2A1F05E,M,32,63044.06453116507,Yes
7BA8A1E4,W,30,64835.180232137514,No
0CAF9172,W,52,56788.89692715129,Yes
92CB04D1,W,27,89096.4535331707,Yes
E5CC3447,W,47,60663.832768320826,Yes
7CC565FD,W,31,27585.707807647355,No
0BC2556B,W,65,155984.47928379456,Yes
CB7839C6,M,41,106352.3995244946,No
BC7F0950,M,47,55272.22024686032,Yes
257658EA,W,33,67518.24794748833,No
5271687C,W,32,113839.94554449558,No
CC15FDDF,M,47,92603.60677318265,Yes
BB12CD49,M,33,16994.358012795812,No
221B9CF3,M,43,57735.87825153803,No
551CAC65,M,34,96397.88395222867,No
C5A3B1F4,W,26,71368.99451463128,Yes
B2A48162,W,37,38319.51288532585,No
2BADD0D8,W,41,76133.42962441628,No
5CAAE04E,W,54,88936.73636774278,Yes
C2CE75ED,W,22,39116.992350094544,No
B5C9457B,W,28,92995.89283491451,No
2CC014C1,M,38,60215.43356233438,No
5BC72457,W,41,77265.12350102958,No
D6CF29A2,W,20,88966.11200544312,No
A1C81934,M,48,71946.44403637171,Yes
38C1488E,M,31,61618.20395381738,No
4FC67818,W,39,97528.64047089768,Yes
D1A2EDBB,M,45,88303.22718716331,Yes
A6A5DD2D,M,38,81335.28176766398,Yes
3FAC8C97,M,40,83984.70855206884,No
48ABBC01,M,34,36194.88648448335,No
D814A190,W,37,62380.710215569154,No
AF139106,W,42,58814.28096620873,Yes
361AC0BC,M,42,98616.48456831528,No
411DF02A,M,32,48102.24955780475,Yes
DF796589,M,47,63917.93871423701,No
A87E551F,M,18,19100.56211757606,No
317704A5,W,39,86697.75004222001,No
46703433,W,35,37227.47608258745,No
F016190E,M,30,98883.02210100916,No
87112998,W,29,105694.67235061948,No
1E187822,W,24,58804.5736357024,No
691F48B4,M,38,84558.78849536566,Yes
F77BDD17,M,59,89105.86309088503,Yes
807CED81,M,58,99886.13114777283,Yes
1975BC3B,W,35,116312.29880249785,No
6E728CAD,M,37,120836.94395581789,Yes
FECD913C,M,23,19718.63201411833,No
89CAA1AA,W,24,47401.763657141375,No
10C3F010,W,35,15000,No
67C4C086,W,48,78855.31050190268,No
F9A05525,NB,52,83867.89256677867,Yes
8EA765B3,M,23,121374.42174398094,No
17AE3409,M,21,51029.09560050779,No
60A9049F,W,51,56690.1791632082,No
EDA1096A,M,36,19436.208515897517,No
9AA639FC,W,35,66602.40445655055,No
03AF6846,M,38,67608.43021320527,No
74A858D0,W,44,80621.90523358904,Yes
EACCCD73,W,57,61259.51748541377,Yes
9DCBFDE5,M,18,86023.60729311095,No
04C2AC5F,W,26,56105.10491782881,No
